pdf,pdf_path,keyword,keyword_is_regex,start,end,context,context_hash,has_action,action_hits
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,358562,358570,"ha denegado la localizacion del Uso ""Comercio Minorista de venta de aparatos, equipos y articulos de telefonia y comunicacion"", para el inmueble sito en la calle Tte. General Juan Domingo Peron Ndeg 2450/8082, P.B. locales 17 y 18, por resultar dicha actividad no permitida en el distrito de implantacion; No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 118 Que dicho acto dispositivo fue comunicado al recurrente mediante ""Constancia de Notificacion Electronica"" IF-2016-22116083-SSREGIC de fecha 27 de Septiembre de 2016; Que mediante nota incorporada en fecha 05/10/2016, como IF-2016-22766761- SSREGIC, se solicito reconsideracion de lo dispuesto mediante Disposicion No 2016- 1423-DGIUR, con fundamento en que en el mismo predio existe una habilitacion otorgada por Expediente Ndeg 82.407/05, con Autorizacion de Emplazamiento por Informe Ndeg 335-DGPINT-2006; Que el recurso fue interpuesto dentro del plazo previstos en el articulo Ndeg 107 del Decreto de Necesidad y Urgencia No 1.510/97 (texto consolidado por Ley Ndeg 5.666); Que en virtud del recurso incoado, mediante IF-2017-19553909-DGIUR, la Gerencia Operativa dependiente de la Direccion General de Interpretacion Urbanistica, manifiesta que reitera lo ya expresado en el Articulo 1o de la Disposicion No 1423/DGIUR/2016; Que en dicha inteligencia, la Subsecretaria del Registros, Interpretacion y Catastro, mediante Resolucion No 617/SSREGIC/2017, rechazo el recurso de reconsideracion incoado; Que dicho acto administrativo le fue notificado al recurrente mediante cedula diligenciada obrante en estos actuados; Que el recurrente no hizo uso de su derecho de ampliar los fundamentos esgrimidos en oportunidad de su escrito recursivo, por lo que no se manifiestan hechos, ni fundamentos que hagan cambiar el criterio adoptado; Que la Procuracion General de la Ciudad, ha intervenido en el marco de sus competencias y se ha expedido mediante IF-2017-29585518-DGAIP, del que surge que corresponde desestimar el recurso jerarquico que opera en subsidio del recurso de reconsideracion, interpuesto contra la DI-2016-1423-DGIUR. Por ello, y en uso de las facultades conferidas por la Ley Ndeg 5.460 (texto consolidado por Ley Ndeg 5.666) y los Decretos Ndeg 359/GCBA/2015 y No 363/GCBA/15 y sus modificatorios, EL MINISTRO DE DESARROLLO URBANO Y TRANSPORTE RESUELVE Articulo 1o .- Rechazase el recurso jerarquico subsidiario del recurso de reconsideracion incoado contra la Disposicion No 1423/DGIUR/2016, por los motivos expresados en los considerandos de la presente Resolucion. Articulo 2o .- Publiquese en el Boletin Oficial de la Ciudad de Buenos Aires y para su conocimiento y demas efectos, pase a la Subsecretaria de Registros, Interpretacion",e917cb9920588b1fb15931e1d1bc3437,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,359913,359921,"Catastro, mediante Resolucion No 617/SSREGIC/2017, rechazo el recurso de reconsideracion incoado; Que dicho acto administrativo le fue notificado al recurrente mediante cedula diligenciada obrante en estos actuados; Que el recurrente no hizo uso de su derecho de ampliar los fundamentos esgrimidos en oportunidad de su escrito recursivo, por lo que no se manifiestan hechos, ni fundamentos que hagan cambiar el criterio adoptado; Que la Procuracion General de la Ciudad, ha intervenido en el marco de sus competencias y se ha expedido mediante IF-2017-29585518-DGAIP, del que surge que corresponde desestimar el recurso jerarquico que opera en subsidio del recurso de reconsideracion, interpuesto contra la DI-2016-1423-DGIUR. Por ello, y en uso de las facultades conferidas por la Ley Ndeg 5.460 (texto consolidado por Ley Ndeg 5.666) y los Decretos Ndeg 359/GCBA/2015 y No 363/GCBA/15 y sus modificatorios, EL MINISTRO DE DESARROLLO URBANO Y TRANSPORTE RESUELVE Articulo 1o .- Rechazase el recurso jerarquico subsidiario del recurso de reconsideracion incoado contra la Disposicion No 1423/DGIUR/2016, por los motivos expresados en los considerandos de la presente Resolucion. Articulo 2o .- Publiquese en el Boletin Oficial de la Ciudad de Buenos Aires y para su conocimiento y demas efectos, pase a la Subsecretaria de Registros, Interpretacion y Catastro, la que debera practicar la fehaciente notificacion al recurrente en los terminos del Art. 62 de la Ley de Procedimiento Administrativo de la Ciudad Autonoma de Buenos Aires, haciendole saber que con la presente Resolucion queda agotada la instancia administrativa respecto de la cuestion planteada, sin perjuicio de que podra interponer los recursos previstos en el art- 123 de la Ley de Procedimiento Administrativo de la Ciudad Autonoma de Buenos Aires. Cumplido, archivese. Moccia RESOLUCION N.deg 4/SSREGIC/18 Buenos Aires, 10 de enero de 2018 VISTO: El Expediente No 21929216/DGROC/2016 del Ajustes de obra para la finca sita en la calle Baigorria No 4101/4119 esquina Chivilcoy No 2506 UF No 3 y 4, y No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 119 CONSIDERANDO: Que se presento documentacion para registrar obras ejecutadas sin permiso destinadas a ""Vivienda Multifamiliar"". Que se trata de una ampliacion conformada por un total de 49.22 m2 de los cuales fueron llevados a cabo en forma no (Piso 1o: dormitorios, banos, lavaderos, escaleras y balcon), segun surge del cotejo entre el plano correspondiente a las obras existentes que fueran oportunamente aprobadas s/No de Orden 55 Pag. 1/2 (PLANO-2017- 17948634-DGROC) y los",76773db7cee020e59a5027e41e3e1e4d,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,363328,363336,"FOT Max. 1"" del Codigo de Planeamiento Urbano. Que el presente caso encuadra en los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, modificado por la Ley No 962 (B.O.C.B.A. No 1607), Resolucion No 483/GCABA/SJYSU/2004 y Dictamen de Procuracion General No 24.887. Que segun informe de la D.G.R.O.C. de No de Orden 71 Pag. 1/3 (IF-2017-29309904- DGROC), las obras ejecutadas sin permiso citadas no afectan al inmueble ya que el resto de lo construido mantiene las condiciones reglamentarias originales de habitabilidad, iluminacion y ventilacion que deben satisfacer los locales, y segun la declaracion jurada del profesional interviniente s/No de Orden 8 Pag. 1 a 2/3 (RE-2016- 21929139-DGROC), las mismas no comprometen la estabilidad, seguridad y salubridad publica de sus ocupantes y de terceras personas, haciendose responsable por cualquier divergencia con la realidad o falseamiento, segun lo prescripto en el inc. f) del articulo 2.4.3.3. ""Aplicacion de suspension en el uso de la firma para tramitaciones ante la Municipalidad"" del Codigo de la Edificacion, asistiendole al propietario las previsiones contempladas en el Articulo 6.3.1.2. ""Obras ejecutadas en Contravencion"" inciso d) del Codigo de la Edificacion. Por ello en uso de las atribuciones, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Autorizase a la Direccion General de Registro de Obras y Catastro a proceder al registro de la documentacion presentada s/No de Orden 56 (PLANO-2017- 17948640-DGROC), ampliacion conformada por un total de 49.22 m2 de los cuales No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 120 fueron llevados a cabo en forma no reglamentaria (Piso 1o: dormitorios, banos, lavaderos, escaleras y balcon), para la finca sita en la calle Baigorria No 4101/4119 esquina Chivilcoy No 2506 UF No 3 y 4, Nomenclatura Catastral: Circ. 15 Secc. 81 Manz. 45 Parc. 24, cuyo destino es ""Vivienda Multifamiliar"", frente a los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, con la constancia que la regularizacion de las obras antirreglamentarias se ajusta a las prescripciones del inciso d) de las citada norma. Articulo 2o.- Registrese y para su conocimiento y demas efectos pase a la Direccion General de Registro de Obras y Catastro. Cumplido Archivese. Cruz RESOLUCION N.deg 5/SSREGIC/18 Buenos Aires, 10 de enero de 2018 VISTO: El Decreto No 1510/97, la Ley No 3056, el Codigo de Planeamiento Urbano, la Ley No 5460, el Decreto No 363/15 y su modificatorio",45060338cd4e20a58bc2380d525895a8,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,363417,363425,"los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, modificado por la Ley No 962 (B.O.C.B.A. No 1607), Resolucion No 483/GCABA/SJYSU/2004 y Dictamen de Procuracion General No 24.887. Que segun informe de la D.G.R.O.C. de No de Orden 71 Pag. 1/3 (IF-2017-29309904- DGROC), las obras ejecutadas sin permiso citadas no afectan al inmueble ya que el resto de lo construido mantiene las condiciones reglamentarias originales de habitabilidad, iluminacion y ventilacion que deben satisfacer los locales, y segun la declaracion jurada del profesional interviniente s/No de Orden 8 Pag. 1 a 2/3 (RE-2016- 21929139-DGROC), las mismas no comprometen la estabilidad, seguridad y salubridad publica de sus ocupantes y de terceras personas, haciendose responsable por cualquier divergencia con la realidad o falseamiento, segun lo prescripto en el inc. f) del articulo 2.4.3.3. ""Aplicacion de suspension en el uso de la firma para tramitaciones ante la Municipalidad"" del Codigo de la Edificacion, asistiendole al propietario las previsiones contempladas en el Articulo 6.3.1.2. ""Obras ejecutadas en Contravencion"" inciso d) del Codigo de la Edificacion. Por ello en uso de las atribuciones, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Autorizase a la Direccion General de Registro de Obras y Catastro a proceder al registro de la documentacion presentada s/No de Orden 56 (PLANO-2017- 17948640-DGROC), ampliacion conformada por un total de 49.22 m2 de los cuales No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 120 fueron llevados a cabo en forma no reglamentaria (Piso 1o: dormitorios, banos, lavaderos, escaleras y balcon), para la finca sita en la calle Baigorria No 4101/4119 esquina Chivilcoy No 2506 UF No 3 y 4, Nomenclatura Catastral: Circ. 15 Secc. 81 Manz. 45 Parc. 24, cuyo destino es ""Vivienda Multifamiliar"", frente a los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, con la constancia que la regularizacion de las obras antirreglamentarias se ajusta a las prescripciones del inciso d) de las citada norma. Articulo 2o.- Registrese y para su conocimiento y demas efectos pase a la Direccion General de Registro de Obras y Catastro. Cumplido Archivese. Cruz RESOLUCION N.deg 5/SSREGIC/18 Buenos Aires, 10 de enero de 2018 VISTO: El Decreto No 1510/97, la Ley No 3056, el Codigo de Planeamiento Urbano, la Ley No 5460, el Decreto No 363/15 y su modificatorio 141/2016, el Expediente No 2017- 27334515-MGEYA-SSREGIC, la Resolucion No 361-SECPLAN-2014, la Nota CAAP s/n-2017,",425e1959910d33e5f40ad1e7bcb1b13d,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,364325,364333,"Municipalidad"" del Codigo de la Edificacion, asistiendole al propietario las previsiones contempladas en el Articulo 6.3.1.2. ""Obras ejecutadas en Contravencion"" inciso d) del Codigo de la Edificacion. Por ello en uso de las atribuciones, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Autorizase a la Direccion General de Registro de Obras y Catastro a proceder al registro de la documentacion presentada s/No de Orden 56 (PLANO-2017- 17948640-DGROC), ampliacion conformada por un total de 49.22 m2 de los cuales No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 120 fueron llevados a cabo en forma no reglamentaria (Piso 1o: dormitorios, banos, lavaderos, escaleras y balcon), para la finca sita en la calle Baigorria No 4101/4119 esquina Chivilcoy No 2506 UF No 3 y 4, Nomenclatura Catastral: Circ. 15 Secc. 81 Manz. 45 Parc. 24, cuyo destino es ""Vivienda Multifamiliar"", frente a los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, con la constancia que la regularizacion de las obras antirreglamentarias se ajusta a las prescripciones del inciso d) de las citada norma. Articulo 2o.- Registrese y para su conocimiento y demas efectos pase a la Direccion General de Registro de Obras y Catastro. Cumplido Archivese. Cruz RESOLUCION N.deg 5/SSREGIC/18 Buenos Aires, 10 de enero de 2018 VISTO: El Decreto No 1510/97, la Ley No 3056, el Codigo de Planeamiento Urbano, la Ley No 5460, el Decreto No 363/15 y su modificatorio 141/2016, el Expediente No 2017- 27334515-MGEYA-SSREGIC, la Resolucion No 361-SECPLAN-2014, la Nota CAAP s/n-2017, el Informe IF-2017-29384904-DGIUR, y CONSIDERANDO: Que por estos actuados la Sra. Domitila Arias y el Sr. Ricardo Mario Sanchez, propietarios del inmueble sito en la calle Virrey Arredondo No 2652 (Seccion 037, Manzana 133, Parcela 004A) presentaron solicitud de desafectacion del mismo respecto su proteccion cautelar; Que mediante Resolucion No 361-SECPLAN-2014 dicho inmueble fue incorporado al catalogo preventivo con nivel de proteccion cautelar; Que el Codigo de Planeamiento Urbano (Ley 449) y normas reglamentarias (Resolucion No 243-MPYOP-2006) establecen el procedimiento reglado para la catalogacion de bienes inmuebles que tiene como ultimo paso la sancion de una ley (Dictamen PG No 63947 Ref. Registro No 439-SSPLAN-2007); Que el Punto 10.3 del Codigo de Planeamiento Urbano establece que la catalogacion de edificios es uno de los medios utilizados por el estado local para llevar a la practica la proteccion de los bienes juridicos: la preservacion de inmuebles por sus",bc76e666ec803cc74b30dc1b60860ab8,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,367923,367931,"de un bien, el procedimiento otorga intervencion a la Direccion General de Interpretacion Urbanistica, la que realiza la verificacion catastral del inmueble, elabora un estudio tecnico de valoracion edilicia debidamente fundamentado y elabora el proyecto de ficha de catalogacion. En caso de entender corresponde la evaluacion de la catalogacion somete la cuestion al analisis del Consejo Asesor de Asuntos Patrimoniales, el cual se expide al respecto; Que el Consejo Asesor de Asuntos Patrimoniales mediante Nota CAAP s/n-2014 de fecha 22 de Julio de 2014 propuso la catalogacion de varios inmuebles ubicados en la Comuna No 13, entre el que se encuentra en la calle Virrey Arredondo No 2652 de la Ciudad Autonoma de Buenos Aires; Que por medio de la Resolucion No 361-SECPLAN-2014, el inmueble sito en la calle Virrey Arredondo No 2652, Nomenclatura Catastral Seccion 037, Manzana 133, Parcela 004A de esta Ciudad fue incorporado con caracter preventivo, al Catalogo de Inmuebles Patrimoniales de la Ciudad Autonoma de Buenos Aires; Que a traves de estos actuados se presento estudio de volumetria respecto el inmueble de marras, a efectos de completamiento del tejido. Que el Art. 2o de la precitada Resolucion establece que la Direccion General de Registro de Obras y Catastro no dara curso a solicitudes de demolicion parcial o total, modificaciones y/o ampliaciones de obra, obras nuevas y subdivisiones que no cuenten con un informe producido por la Direccion General de Interpretacion Urbanistica en su caracter de autoridades de la seccion 10 del Codigo de Planeamiento Urbano, hasta tanto se resuelva la incorporacion firme de los edificios al Catalogo en cuestion; Que en virtud de lo expuesto, se dio intervencion al Consejo Asesor de Asuntos Patrimoniales a fin de realizar una nueva evaluacion del inmueble; Que el mencionado Consejo Asesor de Asuntos Patrimoniales, analizo nuevamente el inmueble en cuestion en la reunion de fecha 12 de Diciembre de 2017; Que mediante Nota S/N de fecha 12 de Diciembre de 2017 el Consejo Asesor de Asuntos Patrimoniales expreso entre otros:"" Al respecto se informa que se efectuo un segundo estudio analizandose los nuevos elementos de juicio aportados por el recurrente y este Consejo Asesor entiende que la edificacion de referencia presenta un valor en lo referido a su fachada y al conjunto que conforma con la propiedad vecina (Virrey Arredondo No 2634). No obstante a partir de la documentacion fotografica aportada respecto al estado de conservacion y autenticidad de la",d5eca681e96689bdc25da8e0a2f3baed,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,370458,370466,"aportada respecto al estado de conservacion y autenticidad de la pieza, asi como de la revision de su entorno inmediato, se rectifica la propuesta de catalogacion del inmueble y se propone tambien la desestimacion del edificio sito en Virrey Arredondo 2634, Nomenclatura catastral Seccion 037, Manzana 133, Parcela 003""; Que por IF-2017-29384904-DGIUR la Gerencia Operativa perteneciente a la Direccion General de Interpretacion Urbanistica expreso:"" Toda vez que el Consejo Asesor de Asuntos Patrimoniales rectifica su opinion inicial sobre los dos inmuebles citados: Virrey Arredondo 2652 (Seccion 037, Manzana 133, Parcela 004A) y Virrey Arredondo 2634 (Seccion 037, Manzana 133, Parcela 003), se elevan los presentes para que, de compartir el criterio sustentado precedentemente, se emita la Resolucion que desafecte la proteccion""; Que la ley 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno; Por ello, y en uso de las facultades que le son propias, No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 122 EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE: Articulo 1o.- Desafectese del Catalogo preventivo los inmuebles sitos en la calle Virrey Arredondo 2652 (Seccion 037, Manzana 133, Parcela 004A) y Virrey Arredondo 2634 (Seccion 037, Manzana 133, Parcela 003), de acuerdo a los fundamentos expresados en los considerandos de la presente. Articulo 2o.- Notifiquese a la Direc cion General de Interpretacion Urbanistica a los fines de enmendar la base de datos de APH, en relacion a los inmueble en cuestion. Articulo 3o.- Notifiquese fehacientemente al interesado por cedula. Cumplido archivese. Cruz RESOLUCION N.deg 5/SECTRANS/18 Buenos Aires, 16 de enero de 2018 VISTO: La Ley Ndeg 2.148 (texto consolidado conforme Ley Ndeg 5.666), los Decretos Nros. 363/15, y sus modificatorios, la Resolucion Ndeg258/SSTRANS/2012, el Expediente Ndeg2018/2604981/DGHCT y, CONSIDERANDO Que, el Codigo de Transito y Transporte de la Ciudad Autonoma de Buenos Aires, aprobado por Ley Ndeg 2.148, en su Titulo Decimo Segundo regula ""El Servicio de Transporte Publico de Pasajeros en Automoviles de Alquiler con Taximetro - Taxis""; Que, en estas condiciones, el punto 12.4.4.5 de la Ley mencionada, establece que la transferencia de toda Licencia de Taxi, estara gravada por una tasa, la que estara destinada exclusivamente a constituir un fondo, administrado por la Autoridad de",df78bd49a75237d35868c9cabcafe3f6,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,376027,376035,"el Acuerdo 328-CPUAM-2009 en su Art. 14, 2 parrafo, el cual permite a las empresas mantener hasta 5 antenas que no cumplan con las disposiciones de dicho Acuerdo; Que el inmueble en cuestion se encuentra afectado al Distrito R2aI de Zonificacion General del Codigo de Planeamiento Urbano Ley 449, Texto Ordenado Decreto No 1.181-GCBA-2007; Que la Gerencia Operativa de Interpretacion Urbana, perteneciente a la Direccion General de Interpretacion Urbanistica, tomo intervencion mediante Informe IF-2017- 22713936-DGIUR (no de orden 40), el cual expreso, entre otros: ""el recurrente declara en Plano en numero de orden 15 del RE-2017-16099119-DGIUR 1 (UN) MASTIL de 66,00 metros de altura sobre la azotea del edificio existente, a una altura de 106,00m, totalizando 166,00 m, por lo que no cumple con el articulo mencionado"" y ""dado que de la documentacion aportada, surge que el emplazamiento propuesto NO responde con el Acuerdo No 328-CPUAM-2009, esta Gerencia Operativa de Interpretacion Urbana, DENIEGA lo solicitado, por no estar incluido el tipo de antena en el distrito y superar la altura maxima permitida en el Acuerdo No 328-CPUAM-2009.""; No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 124 Que, en esa inteligencia, esta Subsecretaria de Registros, Interpretacion y Catastro mediante Resolucion RESOL-2017-1037-SSREGIC (no de orden 44), denego desde el punto de vista urbanistico la localizacion de la ""Estructura soporte de antenas (mastil) para radiodifusion"" para el inmueble de marras toda vez que el emplazamiento propuesto no responde con el Acuerdo No 328-CPUAM-2009; Que mediante Constancia de Notificacion Electronica IF-2017-23042344-REGIC (no de orden 46), los interesados fueron notificados de la Resolucion precitada en fecha 6 de octubre de 2017 en fecha 6 de octubre de 2017; Que el Sr. Federico Pablo Harrington Canler, en su caracter de apoderado de Radiodifusora Metro S.A., presento recurso de reconsideracion contra la Resolucion RESOL-2017-1037-SSREGIC (no de orden 48); Que la Gerencia Operativa de Interpretacion Urbanistica tomo nuevamente intervencion mediante Informe IF-2017-27739321-DGIUR (no de orden 54), expresando entre otros: ""dado que de la documentacion aportada, no modifica los hechos que resultaran en la Resolucion 2017- 1037- SSREGIC obrante a numero de orden 44, se RATIFICAN los terminos de la misma dado que el emplazamien to propuesto NO responde con el Acuerdo No 328CPUAM-2009, esta Gerencia Operativa de Interpretacion Urbana, DENIEGA lo solicitado, por no estar incluido el tipo de antena en el distrito y superar la altura maxima permitida en el Acuerdo No 328CPUAM-2009,",e6fd480c44546211402fd79c3b41fa9f,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,378171,378179,"otros: ""dado que de la documentacion aportada, no modifica los hechos que resultaran en la Resolucion 2017- 1037- SSREGIC obrante a numero de orden 44, se RATIFICAN los terminos de la misma dado que el emplazamien to propuesto NO responde con el Acuerdo No 328CPUAM-2009, esta Gerencia Operativa de Interpretacion Urbana, DENIEGA lo solicitado, por no estar incluido el tipo de antena en el distrito y superar la altura maxima permitida en el Acuerdo No 328CPUAM-2009, y le da un plazo de 9 meses para desmontar la misma.""; Que la Procuracion General de la Ciudad Autonoma de Buenos Aires ha tomado la intervencion que le compete en virtud de lo prescripto por Ley No1218 (texto consolidado por ley No 5666); Que la ley 5.460 (texto consolidado por ley No 5666) establecio la actual estructura ministerial y que el Decreto 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de las Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 375/GCBA/16; Por ello, en uso de las facultades que le son propias EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE: Articulo 1o.- Rechazase el recurso de reconsideracion incoado contra la Resolucion RESOL-2017-1037-SSREGIC, en merito a los fundamentos expresados en los considerandos de la presente. Articulo 2o.- Otorguese un plazo de 8 (ocho) meses contados a partir de la notificacion de la presente resolucion, para desmontar la instalacion ""Estructura soporte de antenas (mastil) para Radiodifusion"" en el inmueble sito en la calle Dorrego No 2699/2725/2736 esquina Ancon No 5301. Articulo 3o.- Notifiquese fehacientemente al interesado en los terminos de los articulos 62 y 63 de la Ley de Procedimientos Administrativos de la Ciudad Autonoma de Buenos Aires (texto consolidado por ley No5666). Cumplido, elevese para el tratamiento del recurso jerarquico subsidiario. Cruz No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 125 RESOLUCION N.deg 7/SSREGIC/18 Buenos Aires, 10 de enero de 2018 VISTO: El Expediente No 8.494.178/2015 y la Resolucion No 63-SSREGIC-2016, y CONSIDERANDO: Que originariamente por RESOLUCION No 63-DGIUR-2016 del 9 de mayo de 2016, se viso el uso solicitado: ""Casa de fiestas privadas infantiles"" para el inmueble sito en la calle Piedras No 668 Planta Baja y Entrepiso U.F No2, con una superficie a habilitar de 126,46m2, correspondiente a la zona 4d del",1764f4fcb168ccc402cf5b19ba0b55ad,0,
20180118.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180118.pdf,Catastro,0,380593,380601,"inmueble sito en la calle Piedras No 668 Planta Baja y Entrepiso U.F No2, con una superficie a habilitar de 126,46m2, correspondiente a la zona 4d del Distrito APH 1""Zona de Amortiguacion"" y catalogado con Nivel de Proteccion Cautelar; Que el Area Tecnica competente de la Direccion General de Interpretacion Urbanistica, a traves del IF 657338-DGIUR-2018, hace saber que por nota obrante a No 52 de orden, el recurrente solicita la actualizacion de la Resolucion; Que, teniendo en cuenta que no ha habido variaciones respecto de los usos, la superficie, la direccion, ni tampoco en la normativa vigente, que se han otorgado mediante IF-2016-7712770-DGIUR con fecha 29 de febrero de 2016, se accede al Visado del uso solicitado: ""Casa de fiestas infantiles"" para el inmueble sito en la calle Piedras No 668 Planta Baja y Entrepiso U.F No2, con una superficie a habilitar de 126,46m2; considerando que el plazo previsto correra a partir de la fecha del presente dictamen; Que toda reforma posterior y/o modificacion del inmueble y/o tratamiento de la fachada y/o colocacion de publicidad debera ser consultada a la Direccion General de Interpretacion Urbanistica. Por ello, y en uso de las facultades conferidas, EL SUBSECRETARIO DE REGISTROS INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Ampliase la vigencia de la Resolucion No 63-SSREGIC-2016 mediante la cual se autorizo desde el punto de vista urbanistico y patrimonial la localizacion de los usos: ""Casa de fiestas infantiles"", para el inmueble sito en la calle Piedras No 668, Planta Baja y Entrepiso, U.F No 2, con una superficie a habilitar de 126,46m2 (Ciento veintiseis metros cuadrados con cuarenta y seis decimetros cuadrados), por unica vez y por un plazo de 180 (Ciento ochenta) dias a partir de la emision de la presente. Articulo 2o.- Dentro del plazo contemplado en el Articulo Primero, el recurrente debera presentar la documentacion pertinente ante el o los Organismos correspondientes; de no hacerlo caducara de pleno derecho lo autorizado precedentemente. Articulo 3o.- Registrese, notifiquese y entreguese copia de la presente al recurrente. Publiquese en el Boletin Oficial del Gobierno de la Ciudad de Buenos Aires. Cumplido, archivese. Cruz No 5297 - 18/01/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 126 Ministerio de Cultura RESOLUCION N.o 2307/MCGC/17 Buenos Aires, 7 de marzo de 2017 VISTO: el Expediente No 17567054-MGEYA-17, los Decretos No 224-GCABA-13 y No 182- GCABA-15, la Resolucion No 755-MHGC-15, la Resolucion FC No 126-MHGC-15, y la",7789e3c19808ad70b3624b5f6d05d1eb,0,
